timestamp,type_id,best_buy,best_sell
2026-09-21T00:00:41.635Z,17559,51310000,59260000
2026-09-21T00:00:41.635Z,25602,6544,7288
2026-09-21T00:00:41.635Z,26442,7529000,8033000
2026-09-21T00:00:41.635Z,20423,85000,94300
2026-09-21T00:00:41.635Z,11538,37080,41450
2026-09-21T00:00:41.635Z,9842,12000,13290
2026-09-21T00:00:41.635Z,46004,52040,148400
2026-09-21T00:00:41.635Z,89607,1800000000,1921000000
2026-09-21T00:00:41.635Z,47892,22590,39930
2026-09-21T00:00:41.635Z,62538,191.2,205
2026-09-21T00:00:41.635Z,45999,8982000,9939000
2026-09-21T00:00:41.635Z,19147,19230000,20970000
2026-09-21T00:00:41.635Z,527,711500,810600
2026-09-21T00:00:41.635Z,91857,15300000,18240000
2026-09-21T00:00:41.635Z,11370,1824000,1914000
2026-09-21T00:00:41.635Z,6005,2654,4048
2026-09-21T00:00:41.635Z,31570,7560000,16600000
2026-09-21T00:00:41.635Z,220,7.36,14
2026-09-21T00:00:41.635Z,23101,355000,450000
2026-09-21T00:00:41.635Z,23029,700.7,1012
2026-09-21T00:00:41.635Z,17918,715200000,767700000
2026-09-21T00:00:41.635Z,2961,4823000,5232000
2026-09-21T00:00:41.635Z,91410,32020000,49850000
2026-09-21T00:00:41.635Z,11642,1659000,1778000
2026-09-21T00:00:41.635Z,18639,17010,17030
2026-09-21T00:00:41.635Z,13988,1400000,7949000
2026-09-21T00:00:41.635Z,37631,286900000,309900000
2026-09-21T00:00:41.635Z,35789,5835000,6844000
2026-09-21T00:00:41.635Z,18839,7978000,8696000
2026-09-21T00:00:41.635Z,4312,16300,18030
2026-09-21T00:00:41.635Z,26380,5044000,7278000
2026-09-21T00:00:41.635Z,18945,215100000,242300000
2026-09-21T00:00:41.635Z,15931,118600000,120900000
2026-09-21T00:00:41.635Z,85657,17500000,30830000
2026-09-21T00:00:41.635Z,14234,13630000,15350000
2026-09-21T00:00:41.635Z,90610,365900,689600
2026-09-21T00:00:41.635Z,28813,777900000,854100000
2026-09-21T00:00:41.635Z,47886,650.1,770
2026-09-21T00:00:41.635Z,11544,5926,6330
2026-09-21T00:00:41.635Z,4383,2254000,2499000
2026-09-21T00:00:41.635Z,9678,457400,555900
2026-09-21T00:00:41.635Z,20307,45.02,59.69
2026-09-21T00:00:41.635Z,31089,1410000,5259000
2026-09-21T00:00:41.635Z,19021,214200000,229900000
2026-09-21T00:00:41.635Z,14266,38160000,50730000
2026-09-21T00:00:41.635Z,46001,112500,123900
2026-09-21T00:00:41.635Z,14782,7905000000,9331000000
2026-09-21T00:00:41.635Z,18803,2804000,3967000
2026-09-21T00:00:41.635Z,1236,365700,412900
2026-09-21T00:00:41.635Z,35656,16080,18300
2026-09-21T00:00:41.635Z,19359,141100000,149800000
2026-09-21T00:00:41.635Z,46005,2759000,2999000
2026-09-21T00:00:41.635Z,3025,1754000,1897000
2026-09-21T00:00:41.635Z,92034,5274000,6674000
2026-09-21T00:00:41.635Z,20503,289300000,330000000
2026-09-21T00:00:41.635Z,83217,10000,9433000
2026-09-21T00:00:41.635Z,31872,677800,1196000
2026-09-21T00:00:41.635Z,27435,973.7,1038
2026-09-21T00:00:41.635Z,26436,7071000,7633000
2026-09-21T00:00:41.635Z,14690,12130000000,15590000000
2026-09-21T00:00:41.635Z,22961,347.1,444.4
2026-09-21T00:00:41.635Z,22442,240100000,261500000
2026-09-21T00:00:41.635Z,13943,110500000,117400000
2026-09-21T00:00:41.635Z,2531,577100,784900
2026-09-21T00:00:41.635Z,3244,955700,1094000
2026-09-21T00:00:41.635Z,25273,49670,59890
2026-09-21T00:00:41.635Z,20410,91000,98230
2026-09-21T00:00:41.635Z,25596,2611,3098
2026-09-21T00:00:41.635Z,34489,268000000,289800000
2026-09-21T00:00:41.635Z,3265,5446000,6135000
2026-09-21T00:00:41.635Z,85034,1.01,226700000
2026-09-21T00:00:41.635Z,16297,8600,9977
2026-09-21T00:00:41.635Z,19286,3335000,3778000
2026-09-21T00:00:41.635Z,28444,169700,188900
2026-09-21T00:00:41.635Z,22108,27160000,30400000
2026-09-21T00:00:41.635Z,26374,48520000,52600000
2026-09-21T00:00:41.635Z,18985,36700000,40710000
2026-09-21T00:00:41.635Z,41059,99510000,131200000
2026-09-21T00:00:41.635Z,92964,10430000,18850000
2026-09-21T00:00:41.635Z,30013,5539,8576
2026-09-21T00:00:41.635Z,16477,249000,268700
2026-09-21T00:00:41.635Z,27109,14880000,17480000
2026-09-21T00:00:41.635Z,83471,2553000,3019000
2026-09-21T00:00:41.635Z,8263,25720,34470
2026-09-21T00:00:41.635Z,400,150500,194800
2026-09-21T00:00:41.635Z,62541,306.7,375
2026-09-21T00:00:41.635Z,215,4.22,4.23
2026-09-21T00:00:41.635Z,55675,,986000
2026-09-21T00:00:41.635Z,10221,16200000,18180000
2026-09-21T00:00:41.635Z,9836,9450,10070
2026-09-21T00:00:41.635Z,17722,253400000,273100000
2026-09-21T00:00:41.635Z,18979,222400000,247300000
2026-09-21T00:00:41.635Z,33394,273900000,327000000
2026-09-21T00:00:41.635Z,3084,549000000,601900000
2026-09-21T00:00:41.635Z,33393,375400000,396000000
2026-09-21T00:00:41.635Z,22534,20590000,22430000
2026-09-21T00:00:41.635Z,11578,4603000,4895000
2026-09-21T00:00:41.635Z,2589,146600000,159200000
2026-09-21T00:00:41.635Z,2446,1288000,1432000
2026-09-21T00:00:41.635Z,28332,914.1,1069
2026-09-21T00:00:41.635Z,5971,17030,22940
2026-09-21T00:00:41.635Z,19315,105400000,122400000
2026-09-21T00:00:41.635Z,45587,27130000,33340000
2026-09-21T00:00:41.635Z,2082,150200000,173000000
2026-09-21T00:00:41.635Z,56076,999600,1200000
2026-09-21T00:00:41.635Z,28808,64180000,68870000
2026-09-21T00:00:41.635Z,15955,107700000,124000000
2026-09-21T00:00:41.635Z,2605,207800,227100
2026-09-21T00:00:41.635Z,28284,20020000,21490000
2026-09-21T00:00:41.635Z,2006,9990000,10600000
2026-09-21T00:00:41.635Z,624,9944000,11800000
2026-09-21T00:00:41.635Z,57482,74790000,88960000
2026-09-21T00:00:41.635Z,14812,10870000000,13270000000
2026-09-21T00:00:41.635Z,13249,15280000,16880000
2026-09-21T00:00:41.635Z,17930,53290000,58420000
2026-09-21T00:00:41.635Z,30474,47600,119500
2026-09-21T00:00:41.635Z,33454,10000000000,11700000000
2026-09-21T00:00:41.635Z,17244,599600,777400
2026-09-21T00:00:41.635Z,27453,949.3,1052
2026-09-21T00:00:41.635Z,16435,3801,39930
2026-09-21T00:00:41.635Z,15508,8042,98960
2026-09-21T00:00:41.635Z,72812,111500000,119400000
2026-09-21T00:00:41.635Z,9941,7221000,8196000
2026-09-21T00:00:41.635Z,1999,706800,796300
2026-09-21T00:00:41.635Z,41504,84360000,92980000
2026-09-21T00:00:41.635Z,28811,397400000,454300000
2026-09-21T00:00:41.635Z,603,94700,120000
2026-09-21T00:00:41.635Z,45009,115900000,129700000
2026-09-21T00:00:41.635Z,3723,1630,1631
2026-09-21T00:00:41.635Z,17526,25640000,27420000
2026-09-21T00:00:41.635Z,58893,650500,30000000
2026-09-21T00:00:41.635Z,90050,410000,1008000
2026-09-21T00:00:41.635Z,3766,227500,350000
2026-09-21T00:00:41.635Z,16231,50530000,56990000
2026-09-21T00:00:41.635Z,19335,280400000,379100000
2026-09-21T00:00:41.635Z,2038,506100,729800
2026-09-21T00:00:41.635Z,15463,4806000,5335000
2026-09-21T00:00:41.635Z,2553,663200,759200
2026-09-21T00:00:41.635Z,21857,164.1,164.2
2026-09-21T00:00:41.635Z,28659,932100000,998900000
2026-09-21T00:00:41.635Z,17500,51230000,57900000
2026-09-21T00:00:41.635Z,18660,75740000,82040000
2026-09-21T00:00:41.635Z,25268,42420,52000
2026-09-21T00:00:41.635Z,31604,3307000,3862000
2026-09-21T00:00:41.635Z,26402,23820000,52670000
2026-09-21T00:00:41.635Z,52250,295600000,318800000
2026-09-21T00:00:41.635Z,20507,188500000,229100000
2026-09-21T00:00:41.635Z,34202,1428000,1890000
2026-09-21T00:00:41.635Z,29009,10040,198100
2026-09-21T00:00:41.635Z,62551,727.7,850
2026-09-21T00:00:41.635Z,15282,5172000000,5920000000
2026-09-21T00:00:41.635Z,83205,15000,9977000
2026-09-21T00:00:41.635Z,62591,24040000,31210000
2026-09-21T00:00:41.635Z,62480,1597,2648
2026-09-21T00:00:41.635Z,93003,971500,69820000
2026-09-21T00:00:41.635Z,62502,3017,4379
2026-09-21T00:00:41.635Z,3812,140,300
2026-09-21T00:00:41.635Z,92575,10050000,145000000
2026-09-21T00:00:41.635Z,84968,3797000000,5195000000
2026-09-21T00:00:41.635Z,93013,3208000,88990000
2026-09-21T00:00:41.635Z,10209,90620000,97920000
2026-09-21T00:00:41.635Z,1195,32030,49000
2026-09-21T00:00:41.635Z,3977,781100,940000
2026-09-21T00:00:41.635Z,14668,7393000000,12890000000
2026-09-21T00:00:41.635Z,85009,781700000,1098000000
2026-09-21T00:00:41.635Z,42876,500,10740000
2026-09-21T00:00:41.635Z,84996,,4594000000
2026-09-21T00:00:41.635Z,62488,2434,8000
2026-09-21T00:00:41.635Z,82961,120000,385700
2026-09-21T00:00:41.635Z,83208,10000,42990000
2026-09-21T00:00:41.635Z,14457,18400000,10860000000
2026-09-21T00:00:41.635Z,89648,19030000,26990000
2026-09-21T00:00:41.635Z,33457,963100000,1199000000
2026-09-21T00:00:41.635Z,14855,2809000000,5280000000
2026-09-21T00:00:41.635Z,16591,30150000,37500000
2026-09-21T00:00:41.635Z,17258,1160000,3000000
2026-09-21T00:00:41.635Z,42194,1028000,699000000
2026-09-21T00:00:41.635Z,96800,21020,
2026-09-21T00:00:41.635Z,21284,6950000,
2026-09-21T00:00:41.635Z,96798,110200,
2026-09-21T00:00:41.635Z,96808,110300,
2026-09-21T00:00:41.635Z,96811,110200,
2026-09-21T00:00:41.635Z,96769,50020000,
2026-09-21T00:00:41.635Z,96795,50030000,
2026-09-21T00:00:41.635Z,96801,50020000,
2026-09-21T00:00:41.635Z,96771,50020000,
2026-09-21T00:00:41.635Z,96793,50020000,
2026-09-21T00:00:41.635Z,96791,50020000,
2026-09-21T00:00:41.635Z,96809,50020000,
2026-09-21T00:00:41.635Z,96797,50020000,
2026-09-21T00:00:41.635Z,96807,50020000,
2026-09-21T00:06:39.461Z,12565,80230,86000
2026-09-21T00:06:39.461Z,3888,601100,841500
2026-09-21T00:06:39.461Z,16652,42260,44990
2026-09-21T00:06:39.461Z,85086,398000000,415400000
2026-09-21T00:06:39.461Z,16303,61450,91590
2026-09-21T00:06:39.461Z,37,157.5,161.5
2026-09-21T00:06:39.461Z,41294,3031,7386
2026-09-21T00:06:39.461Z,48112,31400,34370
2026-09-21T00:06:39.461Z,35661,517900,560800
2026-09-21T00:06:39.461Z,8105,476000,544500
2026-09-21T00:06:39.461Z,5973,314500,339700
2026-09-21T00:06:39.461Z,9660,20000,26000
2026-09-21T00:06:39.461Z,30999,1135000,1474000
2026-09-21T00:06:39.461Z,257,21520,21810
2026-09-21T00:06:39.461Z,639,137400000,151200000
2026-09-21T00:06:39.461Z,14003,11040000,12290000
2026-09-21T00:06:39.461Z,25599,463,527.7
2026-09-21T00:06:39.461Z,13999,13760000,15860000
2026-09-21T00:06:39.461Z,52312,533600,533700
2026-09-21T00:06:39.461Z,8115,21560,22500
2026-09-21T00:06:39.461Z,31868,2900000,3975000
2026-09-21T00:06:39.461Z,19198,421700000,497900000
2026-09-21T00:06:39.461Z,25611,98420,107500
2026-09-21T00:06:39.461Z,26929,53040,67000
2026-09-21T00:06:39.461Z,16633,373.2,403
2026-09-21T00:06:39.461Z,19282,113400000,123400000
2026-09-21T00:06:39.461Z,37612,51110000,57970000
2026-09-21T00:06:39.461Z,18933,70760000,79410000
2026-09-21T00:06:39.461Z,73408,401.4,775
2026-09-21T00:06:39.461Z,12543,48930,168900
2026-09-21T00:06:39.461Z,5443,44850,66560
2026-09-21T00:06:39.461Z,25590,75060,79980
2026-09-21T00:06:39.461Z,9668,466300,503700
2026-09-21T00:06:39.461Z,15729,43130000,48820000
2026-09-21T00:06:39.461Z,31546,7540000,19320000
2026-09-21T00:06:39.461Z,11463,700,1400
2026-09-21T00:06:39.461Z,18937,178200000,219700000
2026-09-21T00:06:39.461Z,52244,443900000,560000000
2026-09-21T00:06:39.461Z,17887,608.1,612
2026-09-21T00:06:39.461Z,57444,74010000,82850000
2026-09-21T00:06:39.461Z,55832,67610,141600
2026-09-21T00:06:39.461Z,17726,395400000,426900000
2026-09-21T00:06:39.461Z,5239,1013,7885
2026-09-21T00:06:39.461Z,2488,300300,314900
2026-09-21T00:06:39.461Z,2873,260900,294900
2026-09-21T00:06:39.461Z,2872,1807000,1955000
2026-09-21T00:06:39.461Z,9800,468500,503900
2026-09-21T00:06:39.461Z,2344,60490,68570
2026-09-21T00:06:39.461Z,16640,515.5,610.9
2026-09-21T00:06:39.461Z,10208,16480000,17970000
2026-09-21T00:06:39.461Z,41490,753700,796100
2026-09-21T00:06:39.461Z,92454,213800000,224000000
2026-09-21T00:06:39.461Z,60283,376000,416800
2026-09-21T00:06:39.461Z,25617,221000,238600
2026-09-21T00:06:39.461Z,27379,53,163
2026-09-21T00:06:39.461Z,2410,926700,996000
2026-09-21T00:06:39.461Z,8529,46270,56000
2026-09-21T00:06:39.461Z,25622,157100,175700
2026-09-21T00:06:39.461Z,35899,18150000,24100000
2026-09-21T00:06:39.461Z,19301,33970000,38800000
2026-09-21T00:06:39.461Z,13257,2136000,4471000
2026-09-21T00:06:39.461Z,46006,15340000,16490000
2026-09-21T00:06:39.461Z,60288,220300,288300
2026-09-21T00:06:39.461Z,20424,15700,24980
2026-09-21T00:06:39.461Z,31676,4133000,9443000
2026-09-21T00:06:39.461Z,3540,1774000,1958000
2026-09-21T00:06:39.461Z,9622,20000,27990
2026-09-21T00:06:39.461Z,14001,10360000,11960000
2026-09-21T00:06:39.461Z,33176,58960,88000
2026-09-21T00:06:39.461Z,14019,133,500
2026-09-21T00:06:39.461Z,37546,754600,976900
2026-09-21T00:06:39.461Z,31360,3436000,3487000
2026-09-21T00:06:39.461Z,17888,583.2,607.9
2026-09-21T00:06:39.461Z,92453,188700000,227000000
2026-09-21T00:06:39.461Z,31906,7345000,8497000
2026-09-21T00:06:39.461Z,85014,,1761000000
2026-09-21T00:06:39.461Z,259,26100,27980
2026-09-21T00:06:39.461Z,16515,16010,21000
2026-09-21T00:06:39.461Z,11311,112000,139700
2026-09-21T00:06:39.461Z,11446,935400,1688000
2026-09-21T00:06:39.461Z,28363,240800,265200
2026-09-21T00:06:39.461Z,61211,,990000
2026-09-21T00:06:39.461Z,20353,2759000,3136000
2026-09-21T00:06:39.461Z,486,6056,29810
2026-09-21T00:06:39.461Z,28814,5305000,51200000
2026-09-21T00:06:39.461Z,2331,1226,21950
2026-09-21T00:06:39.461Z,16636,308.7,357.7
2026-09-21T00:06:39.461Z,189,32.15,33
2026-09-21T00:06:39.461Z,17201,1970,8500
2026-09-21T00:06:39.461Z,31396,500500,2986000
2026-09-21T00:06:39.461Z,26344,,3650000
2026-09-21T00:06:39.461Z,3841,821300,890900
2026-09-21T00:06:39.461Z,45945,157800,2850000
2026-09-21T00:06:39.461Z,44260,534.9,849.2
2026-09-21T00:06:39.461Z,25618,4701,5154
2026-09-21T00:06:39.461Z,31752,9200,27300
2026-09-21T00:06:39.461Z,16647,5113,5490
2026-09-21T00:06:39.461Z,29091,360600,730000
2026-09-21T00:06:39.461Z,638,145800000,157500000
2026-09-21T00:06:39.461Z,47890,9400000,10490000
2026-09-21T00:06:39.461Z,32925,14480000000,18790000000
2026-09-21T00:06:39.461Z,3140,527300000,599200000
2026-09-21T00:06:39.461Z,4310,64880000,70530000
2026-09-21T00:06:39.461Z,17470,11.36,11.37
2026-09-21T00:06:39.461Z,23797,6266000,15000000
2026-09-21T00:06:39.461Z,11978,121800000,155200000
2026-09-21T00:06:39.461Z,22119,26920000,39860000
2026-09-21T00:06:39.461Z,5631,2618,12500
2026-09-21T00:06:39.461Z,4613,22000,43960
2026-09-21T00:06:39.461Z,3095,551300000,593000000
2026-09-21T00:06:39.461Z,13974,6579000,8298000
2026-09-21T00:06:39.461Z,2032,467000,521300
2026-09-21T00:06:39.461Z,48438,206400000,233800000
2026-09-21T00:06:39.461Z,12612,25.17,37.35
2026-09-21T00:06:39.461Z,33442,806,24500
2026-09-21T00:06:39.461Z,90610,365900,689500
2026-09-21T00:06:39.461Z,4395,231600,250000
2026-09-21T00:06:39.461Z,11202,10140000,11500000
2026-09-21T00:06:39.461Z,47903,18680000,21830000
2026-09-21T00:06:39.461Z,27238,19630000,22470000
2026-09-21T00:06:39.461Z,47300,415.1,975
2026-09-21T00:06:39.461Z,7169,447000,529700
2026-09-21T00:06:39.461Z,85002,455900000,900000000
2026-09-21T00:06:39.461Z,85003,,900000000
2026-09-21T00:06:39.461Z,16673,46.14,49.98
2026-09-21T00:06:39.461Z,9842,11990,13290
2026-09-21T00:06:39.461Z,91948,1710000,2983000
2026-09-21T00:06:39.461Z,19359,141100000,149000000
2026-09-21T00:06:39.461Z,262,120700,125500
2026-09-21T00:06:39.461Z,13954,42920000,52490000
2026-09-21T00:06:39.461Z,56139,53360000,55080000
2026-09-21T00:06:39.461Z,58919,28710,37500
2026-09-21T00:06:39.461Z,31213,24100,48500
2026-09-21T00:06:39.461Z,23055,4353000,5493000
2026-09-21T00:06:39.461Z,5945,539000,574800
2026-09-21T00:06:39.461Z,37306,158600000,174200000
2026-09-21T00:06:39.461Z,8089,13690,16550
2026-09-21T00:06:39.461Z,2605,207800,227200
2026-09-21T00:06:39.461Z,15770,38380000,40970000
2026-09-21T00:06:39.461Z,77114,50660000,54290000
2026-09-21T00:06:39.461Z,24698,43240000,50960000
2026-09-21T00:06:39.461Z,12625,32.5,37.98
2026-09-21T00:06:39.461Z,31652,11660000,14960000
2026-09-21T00:06:39.461Z,56142,25150000,26490000
2026-09-21T00:06:39.461Z,47891,21400000,23490000
2026-09-21T00:06:39.461Z,31167,12130000,14430000
2026-09-21T00:06:39.461Z,35959,7327000,14200000
2026-09-21T00:06:39.461Z,25276,110800,118100
2026-09-21T00:06:39.461Z,28576,509000,570100
2026-09-21T00:06:39.461Z,25563,1257000,1638000
2026-09-21T00:06:39.461Z,55662,10010,139000
2026-09-21T00:06:39.461Z,13925,4320000,39990000
2026-09-21T00:06:39.461Z,3119,549200000,592300000
2026-09-21T00:06:39.461Z,28294,437000,687000
2026-09-21T00:06:39.461Z,31017,8092000,8993000
2026-09-21T00:06:39.461Z,57464,1100000,1199000
2026-09-21T00:06:39.461Z,184,12.05,20
2026-09-21T00:06:39.461Z,2510,350,350.1
2026-09-21T00:06:39.461Z,26020,2606000,6245000
2026-09-21T00:06:39.461Z,33846,79800000,87500000
2026-09-21T00:06:39.461Z,29085,119200,740000
2026-09-21T00:06:39.461Z,45775,200000,2922000
2026-09-21T00:06:39.461Z,11289,5612,6992
2026-09-21T00:06:39.461Z,18951,53880000,73280000
2026-09-21T00:06:39.461Z,81144,5038,5479
2026-09-21T00:06:39.461Z,45884,150300,2475000
2026-09-21T00:06:39.461Z,2603,1880,2850
2026-09-21T00:06:39.461Z,11542,4553,4986
2026-09-21T00:06:39.461Z,15939,139500000,153200000
2026-09-21T00:06:39.461Z,84988,,1692000000
2026-09-21T00:06:39.461Z,11370,1814000,1914000
2026-09-21T00:06:39.461Z,23527,394100,429800
2026-09-21T00:06:39.461Z,28444,169700,188000
2026-09-21T00:06:39.461Z,21898,428.2,471.6
2026-09-21T00:06:39.461Z,92964,10430000,18840000
2026-09-21T00:06:39.461Z,55599,568.5,198000
2026-09-21T00:06:39.461Z,16678,198.3,208.8
2026-09-21T00:06:39.461Z,16447,14000,61890
2026-09-21T00:06:39.461Z,45937,100000,1940000
2026-09-21T00:06:39.461Z,14254,105100000,118900000
2026-09-21T00:06:39.461Z,31716,21000,25000
2026-09-21T00:06:39.461Z,42696,153.1,469.5
2026-09-21T00:06:39.461Z,33681,197700000,226600000
2026-09-21T00:06:39.461Z,22778,80690,88440
2026-09-21T00:06:39.461Z,16487,46010,60000
2026-09-21T00:06:39.461Z,83339,10100,4196000
2026-09-21T00:06:39.461Z,27391,302.5,599.3
2026-09-21T00:06:39.461Z,15790,24330000,26050000
2026-09-21T00:06:39.461Z,45907,1000000,9350000
2026-09-21T00:06:39.461Z,56141,24880000,28690000
2026-09-21T00:06:39.461Z,2589,146700000,159000000
2026-09-21T00:06:39.461Z,447,68210,93000
2026-09-21T00:06:39.461Z,19281,45350000,49700000
2026-09-21T00:06:39.461Z,49723,967500,1045000
2026-09-21T00:06:39.461Z,5955,140400,153500
2026-09-21T00:06:39.461Z,2205,318900,357900
2026-09-21T00:06:39.461Z,3235,447200000,701000000
2026-09-21T00:06:39.461Z,23061,4984000,5502000
2026-09-21T00:06:39.461Z,72812,111500000,119300000
2026-09-21T00:06:39.461Z,22110,110000000,125400000
2026-09-21T00:06:39.461Z,46998,250200,5500000
2026-09-21T00:06:39.461Z,45763,102500,1756000
2026-09-21T00:06:39.461Z,9071,10300,150000
2026-09-21T00:06:39.461Z,194,24,25
2026-09-21T00:06:39.461Z,7585,40130,320000
2026-09-21T00:06:39.461Z,55528,1.14,78900
2026-09-21T00:06:39.461Z,6569,1000,1819
2026-09-21T00:06:39.461Z,17960,26070,29770
2026-09-21T00:06:39.461Z,26368,2252000,12640000
2026-09-21T00:06:39.461Z,21951,35040000,58600000
2026-09-21T00:06:39.461Z,27321,476,615
2026-09-21T00:06:39.461Z,25956,15700000,17700000
2026-09-21T00:06:39.461Z,14140,27520000,31170000
2026-09-21T00:06:39.461Z,578,148500,171600
2026-09-21T00:06:39.461Z,15889,39070000,43000000
2026-09-21T00:06:39.461Z,17834,8012000,9585000
2026-09-21T00:06:39.461Z,31654,288600000,444000000
2026-09-21T00:06:39.461Z,201,222.1,250
2026-09-21T00:06:39.461Z,47816,438200,694000
2026-09-21T00:06:39.461Z,26424,5801000,22620000
2026-09-21T00:06:39.461Z,42210,92450000,114500000
2026-09-21T00:06:39.461Z,55661,6000,199900
2026-09-21T00:06:39.461Z,653,1826000,1996000
