timestamp,type_id,best_buy,best_sell
2026-09-25T00:02:12.483Z,27253,486000,716900
2026-09-25T00:02:12.483Z,2389,504.2,533.5
2026-09-25T00:02:12.483Z,3888,722800,835300
2026-09-25T00:02:12.483Z,21638,731500,784400
2026-09-25T00:02:12.483Z,30836,795000,890400
2026-09-25T00:02:12.483Z,2921,1340000,1880000
2026-09-25T00:02:12.483Z,85515,8769000,21170000
2026-09-25T00:02:12.483Z,4349,356400000,382900000
2026-09-25T00:02:12.483Z,16644,7709,7992
2026-09-25T00:02:12.483Z,33470,255200000,275000000
2026-09-25T00:02:12.483Z,14172,8822000,9933000
2026-09-25T00:02:12.483Z,2401,715.1,769.1
2026-09-25T00:02:12.483Z,14003,11520000,13400000
2026-09-25T00:02:12.483Z,33985,69960000,84330000
2026-09-25T00:02:12.483Z,3488,615000,722300
2026-09-25T00:02:12.483Z,47975,44780,48130
2026-09-25T00:02:12.483Z,47755,73290000,88350000
2026-09-25T00:02:12.483Z,5599,24410,36170
2026-09-25T00:02:12.483Z,32014,187000,197600
2026-09-25T00:02:12.483Z,9491,474100,539400
2026-09-25T00:02:12.483Z,90469,90050000,97870000
2026-09-25T00:02:12.483Z,8135,1074,12240
2026-09-25T00:02:12.483Z,34483,81130000,94400000
2026-09-25T00:02:12.483Z,15739,20550000,23650000
2026-09-25T00:02:12.483Z,28576,512600,565900
2026-09-25T00:02:12.483Z,33842,89890000,98330000
2026-09-25T00:02:12.483Z,16635,192.9,202.8
2026-09-25T00:02:12.483Z,34260,113300,315300
2026-09-25T00:02:12.483Z,12003,114100000,125900000
2026-09-25T00:02:12.483Z,16636,329.4,356.6
2026-09-25T00:02:12.483Z,41215,16040000,22250000
2026-09-25T00:02:12.483Z,4144,590000,5853000
2026-09-25T00:02:12.483Z,47297,24970000,28270000
2026-09-25T00:02:12.483Z,49739,2452000,2769000
2026-09-25T00:02:12.483Z,31718,77820,106400
2026-09-25T00:02:12.483Z,56142,23630000,26890000
2026-09-25T00:02:12.483Z,40,2001,2145
2026-09-25T00:02:12.483Z,19744,1821000,2254000
2026-09-25T00:02:12.483Z,2867,1860000,2005000
2026-09-25T00:02:12.483Z,34294,21060000,23260000
2026-09-25T00:02:12.483Z,24427,1168000,2060000
2026-09-25T00:02:12.483Z,20172,41090,70800
2026-09-25T00:02:12.483Z,15729,44440000,48680000
2026-09-25T00:02:12.483Z,75278,19.96,24.49
2026-09-25T00:02:12.483Z,57449,351300000,386300000
2026-09-25T00:02:12.483Z,24348,1861000,1988000
2026-09-25T00:02:12.483Z,61199,865900,1016000
2026-09-25T00:02:12.483Z,19175,86030000,100100000
2026-09-25T00:02:12.483Z,39,1030,1098
2026-09-25T00:02:12.483Z,17726,382300000,424500000
2026-09-25T00:02:12.483Z,47739,4110000,5198000
2026-09-25T00:02:12.483Z,16634,181,186.9
2026-09-25T00:02:12.483Z,2488,286300,314400
2026-09-25T00:02:12.483Z,31538,223200,327200
2026-09-25T00:02:12.483Z,25620,17450,18770
2026-09-25T00:02:12.483Z,49737,14930000,18370000
2026-09-25T00:02:12.483Z,44940,5171000,48220000
2026-09-25T00:02:12.483Z,41490,757700,784800
2026-09-25T00:02:12.483Z,42833,436.1,616.1
2026-09-25T00:02:12.483Z,24417,850000,943900
2026-09-25T00:02:12.483Z,3578,1503000,1743000
2026-09-25T00:02:12.483Z,17843,37100000,39000000
2026-09-25T00:02:12.483Z,53977,55320,61960
2026-09-25T00:02:12.483Z,19353,120700000,164100000
2026-09-25T00:02:12.483Z,2410,931700,1065000
2026-09-25T00:02:12.483Z,26892,3772000,9328000
2026-09-25T00:02:12.483Z,18843,1695000,3849000
2026-09-25T00:02:12.483Z,48112,31880,34130
2026-09-25T00:02:12.483Z,13999,13770000,13830000
2026-09-25T00:02:12.483Z,28661,905000000,955000000
2026-09-25T00:02:12.483Z,34562,61020000,64960000
2026-09-25T00:02:12.483Z,47734,11190000,13380000
2026-09-25T00:02:12.483Z,47752,2718000,5512000
2026-09-25T00:02:12.483Z,15681,113700000,127400000
2026-09-25T00:02:12.483Z,31928,12460000,13850000
2026-09-25T00:02:12.483Z,14262,142600000,151400000
2026-09-25T00:02:12.483Z,6859,50000,89990
2026-09-25T00:02:12.483Z,47754,1409000,1863000
2026-09-25T00:02:12.483Z,47738,31430000,43990000
2026-09-25T00:02:12.483Z,15661,970000,1131000
2026-09-25T00:02:12.483Z,2420,3801000,3802000
2026-09-25T00:02:12.483Z,42209,326500000,368000000
2026-09-25T00:02:12.483Z,19046,409000000,439000000
2026-09-25T00:02:12.483Z,38,653,686
2026-09-25T00:02:12.483Z,53302,8574,10340
2026-09-25T00:02:12.483Z,4787,17530,22770
2026-09-25T00:02:12.483Z,19200,142300000,142700000
2026-09-25T00:02:12.483Z,90522,75210,239300
2026-09-25T00:02:12.483Z,13003,1142000,1320000
2026-09-25T00:02:12.483Z,28668,23790,25620
2026-09-25T00:02:12.483Z,7087,354300,424000
2026-09-25T00:02:12.483Z,85746,3719,4050
2026-09-25T00:02:12.483Z,30488,402100,425400
2026-09-25T00:02:12.483Z,28300,13530000,14470000
2026-09-25T00:02:12.483Z,90523,11790000,13600000
2026-09-25T00:02:12.483Z,216,6.14,9.5
2026-09-25T00:02:12.483Z,7831,310100,328400
2026-09-25T00:02:12.483Z,24443,729000,988000
2026-09-25T00:02:12.483Z,18939,162800000,177900000
2026-09-25T00:02:12.483Z,13927,9113000,10000000
2026-09-25T00:02:12.483Z,14045,33570000,39300000
2026-09-25T00:02:12.483Z,1319,275000,301300
2026-09-25T00:02:12.483Z,45786,2000000,9266000
2026-09-25T00:02:12.483Z,2185,754800,798200
2026-09-25T00:02:12.483Z,32108,4131000,15030000
2026-09-25T00:02:12.483Z,2404,717000,792800
2026-09-25T00:02:12.483Z,32109,4000000,13890000
2026-09-25T00:02:12.483Z,21017,15860000,17030000
2026-09-25T00:02:12.483Z,20424,24040,26180
2026-09-25T00:02:12.483Z,60468,1515000,1778000
2026-09-25T00:02:12.483Z,89616,77140000,176400000
2026-09-25T00:02:12.483Z,32111,6518000,18290000
2026-09-25T00:02:12.483Z,45615,32940000,35100000
2026-09-25T00:02:12.483Z,60474,2895000,3586000
2026-09-25T00:02:12.483Z,14146,50130000,55000000
2026-09-25T00:02:12.483Z,16633,376.1,399.1
2026-09-25T00:02:12.483Z,2396,324.8,344.8
2026-09-25T00:02:12.483Z,54320,17310,139900
2026-09-25T00:02:12.483Z,45860,15150000,80000000
2026-09-25T00:02:12.483Z,13935,107600000,117400000
2026-09-25T00:02:12.483Z,46005,2757000,3090000
2026-09-25T00:02:12.483Z,72812,111100000,119400000
2026-09-25T00:02:12.483Z,25589,756.4,847.5
2026-09-25T00:02:12.483Z,25601,3816,4097
2026-09-25T00:02:12.483Z,90468,11150000,13800000
2026-09-25T00:02:12.483Z,1818,57.01,65
2026-09-25T00:02:12.483Z,20413,97080,101400
2026-09-25T00:02:12.483Z,62560,4303,5459
2026-09-25T00:02:12.483Z,23175,140300,191500
2026-09-25T00:02:12.483Z,25618,2932,4647
2026-09-25T00:02:12.483Z,53984,159400,254000
2026-09-25T00:02:12.483Z,25598,2913,3107
2026-09-25T00:02:12.483Z,30376,18040,19770
2026-09-25T00:02:12.483Z,14266,42450000,49160000
2026-09-25T00:02:12.483Z,31888,1077000,1272000
2026-09-25T00:02:12.483Z,9451,113000,194200
2026-09-25T00:02:12.483Z,56143,23260000,25790000
2026-09-25T00:02:12.483Z,47903,18460000,19990000
2026-09-25T00:02:12.483Z,49724,2079000,2925000
2026-09-25T00:02:12.483Z,47813,78320,389900
2026-09-25T00:02:12.483Z,11578,4422000,5000000
2026-09-25T00:02:12.483Z,23731,7127,8998
2026-09-25T00:02:12.483Z,84085,28720000,73000000
2026-09-25T00:02:12.483Z,28606,1064000000,1126000000
2026-09-25T00:02:12.483Z,24688,127200000,139900000
2026-09-25T00:02:12.483Z,22895,8813000,11390000
2026-09-25T00:02:12.483Z,11547,91290,106200
2026-09-25T00:02:12.483Z,27333,541.9,622.5
2026-09-25T00:02:12.483Z,87519,533800000,978300000
2026-09-25T00:02:12.483Z,13889,711000,1264000
2026-09-25T00:02:12.483Z,22548,195900000,203200000
2026-09-25T00:02:12.483Z,17765,141700,147100
2026-09-25T00:02:12.483Z,1335,171200,204000
2026-09-25T00:02:12.483Z,18817,10000000,13500000
2026-09-25T00:02:12.483Z,230,73.05,73.06
2026-09-25T00:02:12.483Z,47743,16320000,19770000
2026-09-25T00:02:12.483Z,62553,1982,2181
2026-09-25T00:02:12.483Z,18881,809500000,955100000
2026-09-25T00:02:12.483Z,21640,752100,833900
2026-09-25T00:02:12.483Z,19057,50160000,65000000
2026-09-25T00:02:12.483Z,47908,775600,799900
2026-09-25T00:02:12.483Z,5533,45500,66800
2026-09-25T00:02:12.483Z,18873,74650000,82060000
2026-09-25T00:02:12.483Z,20595,14500000,19980000
2026-09-25T00:02:12.483Z,11182,14980000,16190000
2026-09-25T00:02:12.483Z,28710,903100000,965500000
2026-09-25T00:02:12.483Z,16643,4546,6008
2026-09-25T00:02:12.483Z,79736,144900,2500000
2026-09-25T00:02:12.483Z,26914,2000000,2192000
2026-09-25T00:02:12.483Z,72872,116600000,127500000
2026-09-25T00:02:12.483Z,43556,1829000,1979000
2026-09-25T00:02:12.483Z,527,721500,807900
2026-09-25T00:02:12.483Z,47741,,13940000
2026-09-25T00:02:12.483Z,62400,7546,8868
2026-09-25T00:02:12.483Z,42526,292600,495800
2026-09-25T00:02:12.483Z,47748,875900,1000000
2026-09-25T00:02:12.483Z,41525,60210000,68450000
2026-09-25T00:02:12.483Z,2466,275900,306600
2026-09-25T00:02:12.483Z,24636,115600000,130000000
2026-09-25T00:02:12.483Z,4383,2059000,2397000
2026-09-25T00:02:12.483Z,14270,49450000,59730000
2026-09-25T00:02:12.483Z,42205,31390000,50490000
2026-09-25T00:02:12.483Z,32881,4119,5200000
2026-09-25T00:02:12.483Z,47826,14880000,26890000
2026-09-25T00:02:12.483Z,20171,85170,91670
2026-09-25T00:02:12.483Z,60461,597200,878500
2026-09-25T00:02:12.483Z,35683,63400000,67940000
2026-09-25T00:02:12.483Z,34272,1445000,2500000
2026-09-25T00:02:12.483Z,49732,2683000,3490000
2026-09-25T00:02:12.483Z,56133,70000,75490
2026-09-25T00:02:12.483Z,40520,709000000,745900000
2026-09-25T00:02:12.483Z,13986,2006000,2503000
2026-09-25T00:02:12.483Z,17841,7141000,8142000
2026-09-25T00:02:12.483Z,28659,917900000,985300000
2026-09-25T00:02:12.483Z,14254,106200000,111200000
2026-09-25T00:02:12.483Z,60475,1901000,3500000
2026-09-25T00:02:12.483Z,33920,54100000,76190000
2026-09-25T00:02:12.483Z,20416,97170,101700
2026-09-25T00:02:12.483Z,57488,714300000,728700000
2026-09-25T00:02:12.483Z,85153,1601000,2790000
2026-09-25T00:02:12.483Z,26298,84920000,94050000
2026-09-25T00:02:12.483Z,18839,8043000,11950000
2026-09-25T00:02:12.483Z,31448,950000,985600
2026-09-25T00:02:12.483Z,75276,18.04,19.48
2026-09-25T00:02:12.483Z,49727,1416000,1748000
2026-09-25T00:02:12.483Z,31967,114500000,199800000
2026-09-25T00:02:12.483Z,87796,180000,384900
2026-09-25T00:02:12.483Z,18821,16540000,29250000
2026-09-25T00:02:12.483Z,12271,3659000,4366000
2026-09-25T00:02:12.483Z,33472,801000000,864800000
2026-09-25T00:02:12.483Z,18973,65160000,74000000
2026-09-25T00:02:12.483Z,47914,18400000,19740000
2026-09-25T00:02:12.483Z,33101,1264000,1607000
2026-09-25T00:02:12.483Z,19229,23680000,26710000
2026-09-25T00:02:12.483Z,19359,141600000,157200000
2026-09-25T00:02:12.483Z,54732,406100000,450800000
2026-09-25T00:02:12.483Z,2869,980500,1010000
2026-09-25T00:02:12.483Z,23707,4297,6234
2026-09-25T00:02:12.483Z,3057,4422000,4813000
2026-09-25T00:02:12.483Z,31378,11930000,15100000
2026-09-25T00:02:12.483Z,27914,760900,1998000
2026-09-25T00:02:12.483Z,60467,920500,1271000
2026-09-25T00:02:12.483Z,16527,423900,537000
2026-09-25T00:02:12.483Z,3238,81530000,98890000
2026-09-25T00:02:12.483Z,31900,37630000,39200000
2026-09-25T00:02:12.483Z,55655,20000,44990
2026-09-25T00:02:12.483Z,19031,60940000,69850000
2026-09-25T00:02:12.483Z,54975,31880000,37000000
2026-09-25T00:02:12.483Z,14204,124500000,156000000
2026-09-25T00:02:12.483Z,17499,37180000,42970000
2026-09-25T00:02:12.483Z,25600,30030,42900
2026-09-25T00:02:12.483Z,19187,65610000,71300000
2026-09-25T00:02:12.483Z,94065,185400000,250000000
2026-09-25T00:02:12.483Z,41312,1491,4952
2026-09-25T00:02:12.483Z,3266,80070000,93000000
2026-09-25T00:02:12.483Z,91632,245200000,347300000
